BillboardCountry,BillboardPlaceName,BillboardLatitude,BillboardLongitude,VisitorCountry,VisitorPlaceName,VisitorLatitude,VisitorLongitude,VisitorYearRate
DE,Dortmund,51.525,7.3676,DE,Dortmund,51.5724,7.3892,26823960.0
DE,Dortmund,51.525,7.3676,DE,Dortmund,51.5724,7.3892,13359384.0
DE,Dortmund,51.525,7.3676,DE,Dortmund,51.5724,7.3892,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.444,7.4546,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.444,7.4546,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.444,7.4546,80682264.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4455,7.4642,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4455,7.4642,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4455,7.4642,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4455,7.4642,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4455,7.4642,323044632.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4455,7.4642,80682264.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.46100000000001,7.4837,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.46100000000001,7.4837,215328024.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.46100000000001,7.4837,430761240.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.46100000000001,7.4837,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.46100000000001,7.4837,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.46100000000001,7.4837,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.469,7.5154,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.469,7.5154,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.469,7.5154,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4759,7.4434,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4759,7.4434,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4759,7.4434,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4759,7.4434,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4847,7.4996,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4847,7.4996,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4847,7.4996,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4847,7.4996,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4856,7.5366,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4856,7.5366,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4856,7.5366,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4856,7.5366,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4856,7.5366,134540568.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4856,7.5366,363438360.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4856,7.5366,40288536.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4856,7.5366,80682264.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4856,7.5366,94146840.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4856,7.5366,215328024.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4995,7.4717,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4995,7.4717,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4995,7.4717,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4995,7.4717,17882640.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4995,7.4717,197235000.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4995,7.4717,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4995,7.4717,80682264.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4995,7.4717,40288536.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4996,7.5495,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4996,7.5495,215328024.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4996,7.5495,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4996,7.5495,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.4996,7.5495,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5005,7.4063,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5005,7.4063,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5005,7.4063,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.50100000000001,7.3371,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.50100000000001,7.3371,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.50100000000001,7.3371,40288536.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.50100000000001,7.3371,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5044,7.4998,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5044,7.4998,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5044,7.4998,215328024.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5044,7.4998,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5044,7.4998,80682264.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5097,7.4601,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5097,7.4601,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5097,7.4601,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5097,7.4601,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5097,7.4601,80682264.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5125,7.477,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5125,7.477,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5125,7.477,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5125,7.477,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5161,7.4683,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5161,7.4683,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5161,7.4683,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5161,7.4683,0.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5161,7.4683,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5161,7.4683,161469720.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5161,7.4683,242257176.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5161,7.4683,215328024.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5198,7.4378,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5198,7.4378,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5198,7.4378,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5198,7.4378,1577880.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5198,7.4378,1157112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5198,7.4378,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5198,7.4378,0.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5198,7.4378,215328024.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5198,7.4378,736344.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5198,7.4378,6627096.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5208,7.5184,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5208,7.5184,87414552.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5208,7.5184,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5208,7.5184,80682264.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5208,7.5184,215328024.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5208,7.5184,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5208,7.5184,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.525,7.3676,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.525,7.3676,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.525,7.3676,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.525,7.3676,80682264.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.525,7.3676,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.525,7.3676,269186328.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.525,7.3676,215328024.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5251,7.5475,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5251,7.5475,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5251,7.5475,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5251,7.5475,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5251,7.5475,161469720.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5287,7.4137,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5287,7.4137,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5287,7.4137,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5287,7.4137,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.529,7.4802,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.529,7.4802,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.529,7.4802,215328024.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.529,7.4802,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.529,7.4802,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5301,7.5972,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5301,7.5972,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5301,7.5972,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5301,7.5972,107611416.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5301,7.5972,94146840.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.553,7.5385,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.553,7.5385,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.553,7.5385,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5607,7.4657,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5607,7.4657,53753112.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5607,7.4657,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5607,7.4657,80682264.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5724,7.3892,26823960.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5724,7.3892,13359384.0
DE,Dortmund,51.5607,7.4657,DE,Dortmund,51.5724,7.3892,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0773,8.6143,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0773,8.6143,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0773,8.6143,376902936.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0811,8.6867,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0811,8.6867,80682264.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0811,8.6867,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0811,8.6867,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0894,8.7494,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0894,8.7494,80682264.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0977,8.6711,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0977,8.6711,0.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0977,8.6711,215328024.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0977,8.6711,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0977,8.6711,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0977,8.6711,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0994,8.7142,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0994,8.7142,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0994,8.7142,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.0994,8.7142,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1001,8.6036,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1001,8.6036,80682264.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1001,8.6036,40288536.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1001,8.6036,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1019,8.6342,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1019,8.6342,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1019,8.6342,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1019,8.6342,80682264.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1019,8.6342,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1026,8.6895,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1026,8.6895,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1026,8.6895,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1026,8.6895,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1032,8.5543,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1032,8.5543,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1032,8.5543,80682264.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1032,8.5543,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1032,8.5543,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1047,8.5707,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1047,8.5707,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1047,8.5707,161469720.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1047,8.5707,134540568.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1047,8.5707,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1047,8.5707,94146840.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1047,8.6407,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1047,8.6407,736344.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1047,8.6407,215328024.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1047,8.6407,1577880.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1047,8.6407,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.106,8.6627,80682264.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.106,8.6627,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.106,8.6627,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1069,8.7344,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1069,8.7344,23457816.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1069,8.7344,28507032.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1069,8.7344,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1084,8.6841,0.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1084,8.6841,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1084,8.6841,94146840.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1084,8.6841,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1084,8.6841,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1084,8.6841,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1084,8.6841,40288536.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1084,8.6841,3260952.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1103,8.6718,315576.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1103,8.6718,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1103,8.6718,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1103,8.6718,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1136,8.6578,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1136,8.6578,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1136,8.6578,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1157,8.6799,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1157,8.6799,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1157,8.6799,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1157,8.6799,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,861627672.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,215328024.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,0.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,736344.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,9993240.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,80682264.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,3446826264.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,3260952.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,161469720.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,134540568.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,269186328.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,315576.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,430761240.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,40288536.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,403832088.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,349973784.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,3204463896.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,228792600.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1167,8.6833,6627096.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1172,8.7281,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1172,8.7281,215328024.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1172,8.7281,161469720.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1172,8.7281,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1172,8.7281,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1172,8.7281,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1172,8.7281,40288536.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1184,8.6095,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1184,8.6095,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1184,8.6095,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1184,8.6095,80682264.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1184,8.6095,861627672.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1184,8.6095,430761240.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1184,8.6095,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1193,8.698,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1193,8.698,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1193,8.698,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1193,8.698,736344.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1193,8.698,80682264.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1223,8.6809,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1223,8.6809,188398872.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1223,8.6809,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1223,8.6809,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1235,8.6646,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1235,8.6646,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1239,8.5763,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1239,8.5763,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1239,8.5763,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1239,8.5763,94146840.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1264,8.7089,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1264,8.7089,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1264,8.7089,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1264,8.7089,80682264.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1264,8.7089,43128720.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1264,8.7089,64272312.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1264,8.7089,215328024.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1264,8.7089,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1264,8.7089,134540568.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1264,8.7089,753911064.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1292,8.6249,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1292,8.6249,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1292,8.6249,215328024.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1319,8.6838,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1319,8.6838,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1319,8.6838,107611416.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1319,8.6838,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1327,8.7668,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1327,8.7668,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.1327,8.7668,53753112.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.137,8.6063,26823960.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.137,8.6063,13359384.0
DE,Frankfurt Am Main,50.0773,8.6143,DE,Frankfurt Am Main,50.137,8.6063,215328024.0
